name,version,latestVersion,repository,published,publisher,size,license,isProd,isDev,isOptional,isPeer,isBundled,parents
"@babel/plugin-transform-unicode-regex","7.18.6","-","-","-","-","-","-",false,true,false,false,false,"@babel/preset-env@7.18.6"
"@babel/preset-env","7.18.6","-","-","-","-","-","-",false,true,false,false,false,"@storybook/addon-docs@6.5.12,@storybook/core-common@6.5.12,@storybook/csf-tools@6.5.12,@storybook/mdx1-csf@0.0.1"
"@babel/preset-flow","7.18.6","-","-","-","-","-","-",false,true,false,false,false,"@storybook/react@6.5.12"
"@babel/preset-modules","0.1.5","-","-","-","-","-","-",false,true,false,false,false,"@babel/preset-env@7.18.6"
"@babel/preset-react","7.18.6","-","-","-","-","-","-",false,true,false,false,false,"@storybook/core-common@6.5.12,@storybook/manager-webpack4@6.5.12,@storybook/manager-webpack5@6.5.12,@storybook/react@6.5.12"
"@babel/preset-typescript","7.18.6","-","-","-","-","-","-",false,true,false,false,false,"@storybook/core-common@6.5.12"
"@babel/register","7.18.9","-","-","-","-","-","-",false,true,false,false,false,"@storybook/core-common@6.5.12"
"@babel/runtime","7.7.2","-","-","-","-","-","-",false,true,false,false,false,"@devtools-ds/object-inspector@1.2.0,@devtools-ds/tree@1.2.0,lazy-universal-dotenv@3.0.1,react-inspector@5.1.1"
"@babel/template","7.18.10","-","-","-","-","-","-",false,true,false,false,false,"@babel/core@7.12.9,@babel/helper-function-name@7.19.0,@babel/helper-module-transforms@7.19.6,@babel/helper-wrap-function@7.18.6,@babel/helpers@7.19.4"
"@babel/traverse","7.19.6","-","-","-","-","-","-",false,true,false,false,false,"@babel/core@7.12.9,@babel/helper-define-polyfill-provider@0.1.5,@babel/helper-module-transforms@7.19.6,@babel/helper-replace-supers@7.19.1,@babel/helper-wrap-function@7.18.6,@babel/helpers@7.19.4,@storybook/csf-tools@6.5.12,estree-to-babel@3.2.1"
"@babel/types","7.19.4","-","-","-","-","-","-",false,true,false,false,false,"@babel/core@7.12.9,@babel/generator@7.19.6,@babel/helper-annotate-as-pure@7.18.6,@babel/helper-builder-binary-assignment-operator-visitor@7.18.6,@babel/helper-explode-assignable-expression@7.18.6,@babel/helper-function-name@7.19.0,@babel/helper-hoist-variables@7.18.6,@babel/helper-member-expression-to-functions@7.18.9,@babel/helper-module-imports@7.18.6,@babel/helper-module-transforms@7.19.6,@babel/helper-optimise-call-expression@7.18.6,@babel/helper-remap-async-to-generator@7.18.6,@babel/helper-replace-supers@7.19.1,@babel/helper-simple-access@7.19.4,@babel/helper-skip-transparent-expression-wrappers@7.18.6,@babel/helper-split-export-declaration@7.18.6,@babel/helper-wrap-function@7.18.6,@babel/helpers@7.19.4,@babel/plugin-transform-react-jsx@7.18.6,@babel/preset-env@7.18.6,@babel/preset-modules@0.1.5,@babel/template@7.18.10,@babel/traverse@7.19.6,@storybook/csf-tools@6.5.12,@storybook/mdx1-csf@0.0.1,estree-to-babel@3.2.1"
"@base2/pretty-print-object","1.0.1","-","-","-","-","-","-",false,true,false,false,false,"react-element-to-jsx-string@14.3.4"
"@bcoe/v8-coverage","0.2.3","-","-","-","-","-","-",false,true,false,false,false,"c8@7.11.3"
"@cnakazawa/watch","1.0.4","-","-","-","-","-","-",false,true,false,false,false,"sane@4.1.0"
"@colors/colors","1.5.0","-","-","-","-","-","-",false,true,true,false,false,"cli-table3@0.6.3"
"@design-systems/utils","2.12.0","-","-","-","-","-","-",false,true,false,false,false,"@devtools-ds/themes@1.2.0"
"@babel/runtime","7.18.6","-","-","-","-","-","-",false,true,false,false,false,"@design-systems/utils@2.12.0,@testing-library/dom@8.16.0,@testing-library/user-event@13.5.0,babel-plugin-macros@3.1.0,polished@4.2.2,react-docgen@5.4.3,regenerator-transform@0.15.0"
"@devtools-ds/object-inspector","1.2.0","-","-","-","-","-","-",false,true,false,false,false,"@storybook/addon-interactions@6.5.12"
"@devtools-ds/object-parser","1.2.0","-","-","-","-","-","-",false,true,false,false,false,"@devtools-ds/object-inspector@1.2.0"
"@babel/runtime","7.5.5","-","-","-","-","-","-",false,true,false,false,false,"@devtools-ds/object-parser@1.2.0,@devtools-ds/themes@1.2.0"
"@devtools-ds/themes","1.2.0","-","-","-","-","-","-",false,true,false,false,false,"@devtools-ds/object-inspector@1.2.0,@devtools-ds/tree@1.2.0"
"@devtools-ds/tree","1.2.0","-","-","-","-","-","-",false,true,false,false,false,"@devtools-ds/object-inspector@1.2.0"
"@discoveryjs/json-ext","0.5.7","-","-","-","-","-","-",false,true,false,false,false,"@storybook/core-server@6.5.12"
"@gar/promisify","1.1.3","-","-","-","-","-","-",false,true,false,false,false,"@npmcli/fs@1.1.1"
"@graphql-typed-document-node/core","3.1.1","3.1.2","git+ssh://git@github.com/dotansimha/graphql-typed-document-node.git","2021-11-17T13:13:34.120Z","dotansimha (dotansimha@gmail.com)",4070,"MIT",true,false,false,false,false,"@apollo/client@3.7.0"
"@istanbuljs/load-nyc-config","1.1.0","-","-","-","-","-","-",false,true,false,false,false,"babel-plugin-istanbul@6.1.1"
"find-up","4.1.0","-","-","-","-","-","-",false,true,false,false,false,"@istanbuljs/load-nyc-config@1.1.0,pkg-dir@4.2.0,@storybook/semver@7.3.2,read-pkg-up@7.0.1"
"locate-path","5.0.0","-","-","-","-","-","-",false,true,false,false,false,"find-up@4.1.0"
"p-limit","2.3.0","-","-","-","-","-","-",false,true,false,false,false,"p-locate@4.1.0"
"p-locate","4.1.0","-","-","-","-","-","-",false,true,false,false,false,"locate-path@5.0.0"
"@istanbuljs/schema","0.1.3","-","-","-","-","-","-",false,true,false,false,false,"babel-plugin-istanbul@6.1.1,c8@7.11.3,istanbul-lib-instrument@5.2.1,test-exclude@6.0.0"
"@jest/transform","26.6.2","-","-","-","-","-","-",false,true,false,false,false,"@storybook/addon-docs@6.5.12"
"ansi-styles","4.3.0","-","-","-","-","-","-",false,true,false,false,false,"chalk@4.1.2,wrap-ansi@7.0.0"
"chalk","4.1.2","-","-","-","-","-","-",false,true,false,false,false,"@jest/transform@26.6.2,@jest/types@27.5.1,@storybook/core-common@6.5.12,@storybook/core-server@6.5.12,@storybook/manager-webpack4@6.5.12,@storybook/manager-webpack5@6.5.12,@storybook/node-logger@6.5.12,@storybook/telemetry@6.5.12,@testing-library/dom@8.16.0,boxen@5.1.2,fork-ts-checker-webpack-plugin@6.5.2,jest-util@26.6.2"
"color-convert","2.0.1","-","-","-","-","-","-",false,true,false,false,false,"ansi-styles@4.3.0"
"color-name","1.1.4","-","-","-","-","-","-",false,true,false,false,false,"color-convert@2.0.1"
"has-flag","4.0.0","-","-","-","-","-","-",false,true,false,true,false,"supports-color@8.1.1"
"supports-color","7.2.0","-","-","-","-","-","-",false,true,false,false,false,"chalk@4.1.2,istanbul-lib-report@3.0.0,jest-worker@26.6.2"
"@jest/types","26.6.2","-","-","-","-","-","-",false,true,false,false,false,"@jest/transform@26.6.2,jest-haste-map@26.6.2,jest-util@26.6.2"
"@jridgewell/gen-mapping","0.1.1","-","-","-","-","-","-",false,true,false,false,false,"@ampproject/remapping@2.2.0"
"@jridgewell/resolve-uri","3.1.0","-","-","-","-","-","-",false,true,false,false,false,"@jridgewell/trace-mapping@0.3.14"
"@jridgewell/set-array","1.1.2","-","-","-","-","-","-",false,true,false,false,false,"@jridgewell/gen-mapping@0.3.2"
"@jridgewell/source-map","0.3.2","-","-","-","-","-","-",false,true,false,false,false,"terser@5.14.2"
"@jridgewell/sourcemap-codec","1.4.14","-","-","-","-","-","-",false,true,false,false,false,"@jridgewell/gen-mapping@0.3.2,@jridgewell/trace-mapping@0.3.14"
"@jridgewell/trace-mapping","0.3.14","-","-","-","-","-","-",false,true,false,true,false,"@ampproject/remapping@2.2.0,@jridgewell/gen-mapping@0.3.2,@jridgewell/source-map@0.3.2,terser-webpack-plugin@5.3.3,v8-to-istanbul@9.0.1"
"@mdx-js/mdx","1.6.22","-","-","-","-","-","-",false,true,false,false,false,"@storybook/mdx1-csf@0.0.1"
"@babel/core","7.12.9","-","-","-","-","-","-",false,true,false,false,false,"@mdx-js/mdx@1.6.22,remark-mdx@1.6.22"
"@babel/plugin-syntax-jsx","7.12.1","-","-","-","-","-","-",false,true,false,false,false,"@mdx-js/mdx@1.6.22,remark-mdx@1.6.22"
"semver","5.7.1","-","-","-","-","-","-",false,true,false,false,false,"@babel/core@7.12.9,fork-ts-checker-webpack-plugin@4.1.6,make-dir@2.1.0,normalize-package-data@2.5.0,cross-spawn@6.0.5"
"source-map","0.5.7","-","-","-","-","-","-",false,true,false,false,false,"@babel/core@7.12.9,snapdragon@0.8.2"
"@mdx-js/react","1.6.22","-","-","-","-","-","-",false,true,false,false,false,"@storybook/addon-docs@6.5.12"
"@mdx-js/util","1.6.22","-","-","-","-","-","-",false,true,false,false,false,"@mdx-js/mdx@1.6.22,babel-plugin-apply-mdx-type-prop@1.6.22,remark-mdx@1.6.22"
"@mrmlnc/readdir-enhanced","2.2.1","-","-","-","-","-","-",false,true,false,false,false,"fast-glob@2.2.7"
"glob-to-regexp","0.3.0","-","-","-","-","-","-",false,true,false,false,false,"@mrmlnc/readdir-enhanced@2.2.1"
"@next/env","12.3.1","13.2.3","git+https://github.com/vercel/next.js.git","2022-09-19T23:34:48.490Z","vercel-release-bot (infra+release@vercel.com)",7516,"MIT",true,false,false,false,false,"next@12.3.1"
"@next/swc-android-arm-eabi","12.3.1","13.2.3","-","2022-09-19T23:31:08.222Z","vercel-release-bot (infra+release@vercel.com)",23907479,"MIT",true,false,true,false,false,"next@12.3.1"
"@next/swc-android-arm64","12.3.1","13.2.3","-","2022-09-19T23:31:17.054Z","vercel-release-bot (infra+release@vercel.com)",41622242,"MIT",true,false,true,false,false,"next@12.3.1"
"@next/swc-darwin-arm64","12.3.1","13.2.3","-","2022-09-19T23:31:24.668Z","vercel-release-bot (infra+release@vercel.com)",39517964,"MIT",true,false,true,false,false,"next@12.3.1"
"@next/swc-darwin-x64","12.3.1","13.2.3","-","2022-09-19T23:31:35.579Z","vercel-release-bot (infra+release@vercel.com)",43096137,"MIT",true,false,true,false,false,"next@12.3.1"
"@next/swc-freebsd-x64","12.3.1","13.2.3","-","2022-09-19T23:31:47.951Z","vercel-release-bot (infra+release@vercel.com)",53268761,"MIT",true,false,true,false,false,"next@12.3.1"
"@next/swc-linux-arm-gnueabihf","12.3.1","13.2.3","-","2022-09-19T23:31:56.231Z","vercel-release-bot (infra+release@vercel.com)",32957868,"MIT",true,false,true,false,false,"next@12.3.1"
"@next/swc-linux-arm64-gnu","12.3.1","13.2.3","-","2022-09-19T23:32:05.519Z","vercel-release-bot (infra+release@vercel.com)",41489279,"MIT",true,false,true,false,false,"next@12.3.1"
"@next/swc-linux-arm64-musl","12.3.1","13.2.3","-","2022-09-19T23:32:14.366Z","vercel-release-bot (infra+release@vercel.com)",40415259,"MIT",true,false,true,false,false,"next@12.3.1"
"@next/swc-linux-x64-gnu","12.3.1","13.2.3","-","2022-09-19T23:32:27.089Z","vercel-release-bot (infra+release@vercel.com)",47209814,"MIT",true,false,true,false,false,"next@12.3.1"
"@next/swc-linux-x64-musl","12.3.1","13.2.3","-","2022-09-19T23:32:38.500Z","vercel-release-bot (infra+release@vercel.com)",46373591,"MIT",true,false,true,false,false,"next@12.3.1"
"@next/swc-win32-arm64-msvc","12.3.1","13.2.3","-","2022-09-19T23:32:46.724Z","vercel-release-bot (infra+release@vercel.com)",43830639,"MIT",true,false,true,false,false,"next@12.3.1"
"@next/swc-win32-ia32-msvc","12.3.1","13.2.3","-","2022-09-19T23:32:57.882Z","vercel-release-bot (infra+release@vercel.com)",38364009,"MIT",true,false,true,false,false,"next@12.3.1"
"@next/swc-win32-x64-msvc","12.3.1","13.2.3","-","2022-09-19T23:33:10.236Z","vercel-release-bot (infra+release@vercel.com)",55172459,"MIT",true,false,true,false,false,"next@12.3.1"
"@nodelib/fs.scandir","2.1.5","-","-","-","-","-","-",false,true,false,false,false,"@nodelib/fs.walk@1.2.8"
"@nodelib/fs.stat","2.0.5","-","-","-","-","-","-",false,true,false,false,false,"@nodelib/fs.scandir@2.1.5,fast-glob@3.2.12"
"@nodelib/fs.walk","1.2.8","-","-","-","-","-","-",false,true,false,false,false,"fast-glob@3.2.12"
"@npmcli/fs","1.1.1","-","-","-","-","-","-",false,true,false,false,false,"cacache@15.3.0"
"semver","7.3.8","-","-","-","-","-","-",false,true,false,false,false,"@npmcli/fs@1.1.1,css-loader@5.2.7,fork-ts-checker-webpack-plugin@6.5.2,postcss-loader@4.3.0"
"@npmcli/move-file","1.1.2","-","-","-","-","-","-",false,true,false,false,false,"cacache@15.3.0"
"@pmmmwh/react-refresh-webpack-plugin","0.5.7","-","-","-","-","-","-",false,true,false,false,false,"@storybook/react@6.5.12"
"source-map","0.7.4","-","-","-","-","-","-",false,true,false,true,false,"@pmmmwh/react-refresh-webpack-plugin@0.5.7,@types/webpack-sources@3.2.0"
"@storybook/addon-actions","6.5.12","-","-","-","-","-","-",false,true,false,true,false,"@storybook/addon-essentials@6.5.12,scholar@0.1.0,storybook-addon-next-router@4.0.1"
"@storybook/addon-backgrounds","6.5.12","-","-","-","-","-","-",false,true,false,false,false,"@storybook/addon-essentials@6.5.12"
"@storybook/addon-controls","6.5.12","-","-","-","-","-","-",false,true,false,false,false,"@storybook/addon-essentials@6.5.12"
"@storybook/addon-docs","6.5.12","-","-","-","-","-","-",false,true,false,false,false,"@storybook/addon-essentials@6.5.12"
"@storybook/addon-essentials","6.5.12","-","-","-","-","-","-",false,true,false,false,false,"scholar@0.1.0"
"@storybook/addon-interactions","6.5.12","-","-","-","-","-","-",false,true,false,false,false,"scholar@0.1.0"
"@storybook/addon-links","6.5.12","-","-","-","-","-","-",false,true,false,false,false,"scholar@0.1.0"
"@storybook/addon-measure","6.5.12","-","-","-","-","-","-",false,true,false,false,false,"@storybook/addon-essentials@6.5.12"
"@storybook/addon-outline","6.5.12","-","-","-","-","-","-",false,true,false,false,false,"@storybook/addon-essentials@6.5.12"
"@storybook/addon-toolbars","6.5.12","-","-","-","-","-","-",false,true,false,false,false,"@storybook/addon-essentials@6.5.12"
"@storybook/addon-viewport","6.5.12","-","-","-","-","-","-",false,true,false,false,false,"@storybook/addon-essentials@6.5.12"
"@storybook/addons","6.5.12","-","-","-","-","-","-",false,true,false,true,false,"@storybook/addon-actions@6.5.12,@storybook/addon-backgrounds@6.5.12,@storybook/addon-controls@6.5.12,@storybook/addon-docs@6.5.12,@storybook/addon-essentials@6.5.12,@storybook/addon-interactions@6.5.12,@storybook/addon-links@6.5.12,@storybook/addon-measure@6.5.12,@storybook/addon-outline@6.5.12,@storybook/addon-toolbars@6.5.12,@storybook/addon-viewport@6.5.12,@storybook/builder-webpack4@6.5.12,@storybook/builder-webpack5@6.5.12,@storybook/client-api@6.5.12,@storybook/core-client@6.5.12,@storybook/instrumenter@6.5.12,@storybook/manager-webpack4@6.5.12,@storybook/manager-webpack5@6.5.12,@storybook/preview-web@6.5.12,@storybook/react@6.5.12,@storybook/source-loader@6.5.12,@storybook/store@6.5.12,@storybook/ui@6.5.12,storybook-addon-next-router@4.0.1"
"@storybook/api","6.5.12","-","-","-","-","-","-",false,true,false,false,false,"@storybook/addon-actions@6.5.12,@storybook/addon-backgrounds@6.5.12,@storybook/addon-controls@6.5.12,@storybook/addon-docs@6.5.12,@storybook/addon-essentials@6.5.12,@storybook/addon-interactions@6.5.12,@storybook/addon-measure@6.5.12,@storybook/addon-outline@6.5.12,@storybook/addon-toolbars@6.5.12,@storybook/addon-viewport@6.5.12,@storybook/addons@6.5.12,@storybook/builder-webpack4@6.5.12,@storybook/builder-webpack5@6.5.12,@storybook/ui@6.5.12"
"@storybook/builder-webpack4","6.5.12","-","-","-","-","-","-",false,true,false,false,false,"@storybook/core-server@6.5.12"
"@types/html-minifier-terser","5.1.2","-","-","-","-","-","-",false,true,false,false,false,"html-webpack-plugin@4.5.2"
"@types/node","16.11.68","-","-","-","-","-","-",false,true,false,true,false,"@jest/types@27.5.1,@storybook/builder-webpack4@6.5.12,@storybook/builder-webpack5@6.5.12,@storybook/core-common@6.5.12,@storybook/core-server@6.5.12,@storybook/manager-webpack4@6.5.12,@storybook/manager-webpack5@6.5.12,@storybook/react@6.5.12,@types/glob@7.2.0,@types/graceful-fs@4.1.5,@types/node-fetch@2.6.2,@types/webpack@4.41.32,@types/webpack-sources@3.2.0,jest-haste-map@26.6.2,jest-mock@27.5.1,jest-serializer@26.6.2,jest-util@26.6.2,jest-worker@27.5.1"
"@webassemblyjs/ast","1.9.0","-","-","-","-","-","-",false,true,false,false,false,"@webassemblyjs/helper-wasm-section@1.9.0,@webassemblyjs/wasm-edit@1.9.0,@webassemblyjs/wasm-gen@1.9.0,@webassemblyjs/wasm-opt@1.9.0,@webassemblyjs/wasm-parser@1.9.0,@webassemblyjs/wast-printer@1.9.0,webpack@4.46.0,@webassemblyjs/helper-module-context@1.9.0,@webassemblyjs/wast-parser@1.9.0"
"@webassemblyjs/helper-api-error","1.9.0","-","-","-","-","-","-",false,true,false,false,false,"@webassemblyjs/wasm-parser@1.9.0,@webassemblyjs/wast-parser@1.9.0"
"@webassemblyjs/helper-buffer","1.9.0","-","-","-","-","-","-",false,true,false,false,false,"@webassemblyjs/helper-wasm-section@1.9.0,@webassemblyjs/wasm-edit@1.9.0,@webassemblyjs/wasm-opt@1.9.0"
"@webassemblyjs/helper-wasm-bytecode","1.9.0","-","-","-","-","-","-",false,true,false,false,false,"@webassemblyjs/ast@1.9.0,@webassemblyjs/helper-wasm-section@1.9.0,@webassemblyjs/wasm-edit@1.9.0,@webassemblyjs/wasm-gen@1.9.0,@webassemblyjs/wasm-parser@1.9.0"
"@webassemblyjs/helper-wasm-section","1.9.0","-","-","-","-","-","-",false,true,false,false,false,"@webassemblyjs/wasm-edit@1.9.0"
"@webassemblyjs/ieee754","1.9.0","-","-","-","-","-","-",false,true,false,false,false,"@webassemblyjs/wasm-gen@1.9.0,@webassemblyjs/wasm-parser@1.9.0"
"@webassemblyjs/leb128","1.9.0","-","-","-","-","-","-",false,true,false,false,false,"@webassemblyjs/wasm-gen@1.9.0,@webassemblyjs/wasm-parser@1.9.0"
